User,Video,Time,Topic,Description
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,12,Satirical Parody, Satirical Parody;  Workplace Dynamics;  Performance/Performance Art;  Performance/Performing Arts;  Professional Performance;  Performance;  Vlog/Insights Sharing;  Satirical Parody
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,4,Popular Science, Popular Science;  Medical Health;  Vlog/Insights Sharing
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,6,Street Interviews, Communication;  Video Calls
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,4,Technology, Technology;  Phone Wallpaper
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,4,Education and Campus, Science and Technology;  College Life
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,2,Landscape Photography, Fashion Photography;  Pet Vlog
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,2,Cute Pets, Cute Pets
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,2,Popular Science, Popular Science
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,8,Cute Pets, Pets;  Medical Health;  Street Interviews;  Pets in Technology
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,2,Cute Pets, Pet-Friendly Workplace
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,6,Satirical Parody, Outfit Recommendations;  Photography;  Satirical Parody;  Food
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,4,Education and Campus, Campus Life;  Emotional Intelligence
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,2,Workplace/Interpersonal Relationships, Office Culture;  Animal-Human Bond
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,4,Art Creation, Popular Science;  Fashion Photography
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,10,Outfit Recommendations, Technology and Inventions;  Photography;  Fashion Trends;  Productivity and Collaboration;  Pet Care and Training;  Satirical Parody;  Home Decor and Organization;  Recipe;  Cooking and Recipe;  Food and Travel;  Car Review;  Mobile Phones;  Mobile Phones;  Celebrity News;  Game Review;  Casual Outfit;  Painting;  Comedy Skits;  Dance Performance;  Financial Advice;  Interviews;  Anime Review;  Cartoons;  College Life;  News Analysis;  Outfit Recommendations;  Fitness and Health;  Music Review;  Short Skits;  Health and Fitness;  Tourism;  Other Topics;  Food and Travel;  Sports News;  Popular Science;  Public Service Commercials;  Movie Review
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,6,Fitness and Beauty, Beauty and Fashion Tips;  Hair Care;  Medical Health
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,6,Workplace/Interpersonal Relationships, Workplace Communication;  Video Calls;  Outfit Recommendations
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,2,Movie Commentary, Smartphone Review;  Film Review
27732757537,bff2e92c-5e3d-4ae7-a710-628ed57b675a,4,Technology, Professional Development;  Electronics
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,4,Education and Campus, Education and Campus;  Fashion Apparel
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Others, Others
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Art Creation, Art Creation
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,4,Landscape Photography, Home Decor Photography;  Sports Events Photography;  Anime/Manga Dubbing;  Fitness Photography;  Street Art Photography;  Car Show Photography;  Health and Wellness Photography;  Street Interviews Photography;  Food Photography;  Food Vlogs;  Celebrity Portraits Photography;  Public Service Commercials Photography;  Gadgets;  Skill Photography;  Social and Political Event Photography;  Local Tourist Attractions Photography;  Pet Photography;  Music Photography;  Political Satire;  Financial News Photography;  Campus Lifestyle Photography;  Fashion Photography;  Other Photography;  Technology Product Photography;  Gameplay Photography;  Dance Photography;  Travel Photography;  Science Photography;  Office Culture Photography
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Sports, Fishing
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Education and Campus, Campus Life
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Street Interviews, Fashion Interviews;  Smartphone Reviews;  Caption Writing
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Dance, Entertainment
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Others,
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,14,Satirical Parody, Social Media/Online Communication;  Humor;  Social Media;  Humorous Captions;  Videos;  Humor
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,4,Local Culture and Tourism, Fashion Blogging;  Entertainment and Tourism;  Social Interactions;  Street Dance;  Animation/Anime;  Lifestyle Blogging
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,6,Creative Editing/Dubbing, Technology;  Product Reviews;  Creative Editing/Dubbing;  Social Media and Online Communities
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Medical Health, Hair Care
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,22,Street Interviews, Travel;  Street Interviews;  Study/Learning Tools;  Cute Pets;  Local Culture and Tourism;  Celebrity Entertainment;  Technology;  Product Review;  Landscape Photography;  Study and Work Environment;  Social and Political News;  Others;  Computer Accessories;  College Life;  Outfit Recommendations;  Public Service Advertising;  Games;  Computer and Technology;  Product Review;  Satirical Parody;  Short Skits;  Film Review;  Product Review;  Automobiles;  Computer Monitors;  Workplace/Interpersonal Relationships;  Food;  Workplace Technology;  Finance
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,6,Popular Science, Workplace Environment;  Popular Science;  Fashion Inspiration
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,4,Outfit Recommendations, Fashion Trends;  Personal Appearance
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,20,Satirical Parody, Fashion Photography;  Portrait Photography;  Campus Life;  Portrait Photography;  Fashion Photography;  Satirical Parody
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,14,Cute Pets, Fitness and Beauty;  Pet Photography;  Campus Life;  Fashion Photography;  Landscapes;  Cute Pets;  Pet Photography
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Cute Pets, Animal Therapy
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Dance, Emotional Intelligence
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Workplace/Interpersonal Relationships, Employee Life/Wellbeing
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,6,Product Review, Product Review;  Smartphones;  Student Life
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,8,Cute Pets, Cute Pets;  Photography;  Campus Life;  Pet Friendly Workplace
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,6,Street Interviews, Communication;  Video Calls;  Communication/Video Calls
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,16,Workplace/Interpersonal Relationships, Employee and Coworker Relationships;  Pet Portraits;  Creative Editing/Dubbing;  Pet-related Education;  Street Art;  Photography;  Pet Friendly Workplace;  Photography
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,4,Landscape Photography, Fashion Photography
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,4,Cute Pets, Pet Care and Training;  Medical Health
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,12,Medical Health, Medical Health;  Cooking/Recipes;  Animal Education;  Educational Videos;  Littermate Syndromes;  Animal Health;  Communication
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,4,Cute Pets, Pet Portraits;  Pet Portraits
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,8,Cute Pets, Communication;  Fashion Advice;  Medical Health;  Pets
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Landscape Photography, Animal Photography
27732757537,3ee39985-c912-44af-83ef-7107183b15a7,2,Creative Editing/Dubbing, Artistic Editing;  Style Inspiration
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Landscape Photography, Nature/Landscape;  People Encounters
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,6,Movie Commentary, Video Calls;  Fashion for Children;  Family and Relationships
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Creative Editing/Dubbing, Creative Editing/Dubbing
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,4,Technology, Technology;  Social Media and Technology
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Creative Editing/Dubbing, Creative Editing/Dubbing
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Education and Campus, College Life
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Skill Sharing, Learning Tools
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Education and Campus, Language Learning
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Outfit Recommendations, Fashion Accessories
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,4,Creative Editing/Dubbing, Art Techniques and Mediums';  Science Tutorials';  Fashion Tutorials;  Technology Tutorials';  Video Editing Tutorials';  Skit Writing and Performance';  Dance Tutorials and Performances';  Social and Political Analysis';  Political Satire and Parody';  Food Preparation and Cooking';  Gameplay and Strategy Analysis';  Dubbing and Voiceover Tutorials';  Anime Analysis and Review';  Interview Techniques and Analysis';  College Life and Experiences';  Medical Procedures and Treatments';  Home Decor and DIY Projects';  Skill Tutorials and Demonstrations';  Public Service Announcement and Campaign Analysis';  Non-Topics';  Sports News and Analysis';  Landscape Photography Tutorials';  Fitness and Beauty Tutorials';  Financial and Economic Analysis';  Local Food and Culture';  Film Analysis';  Travel Vlogs and Experiences';  Car Reviews and Comparisons';  Celebrity News and Gossip';  Pet Care and Grooming';  Music Analysis and Review';  Vlog and Lifestyle Content';  Productivity and Time Management';  Beauty and Grooming
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,6,Outfit Recommendations, Culinary Photography;  Food Photography;  Gadget Review;  Clothing Style for Men
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,4,Technology, Laptops and Computer Screens;  Others
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Workplace/Interpersonal Relationships, Workplace/Office Settings
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,4,Music, Music and Interviews;  Fashion Trends;  Music Technology
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Food, Food
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,4,Outfit Recommendations, Fashion Tips for Men;  Fashion Show
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,4,Technology, Camera;  Smartphone;  Professional Development
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,6,Product Review, Product Review/Recommendations;  Drinks;  Product/Service;  Product Review/Recommendations
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,6,Medical Health, Workplace Etiquette;  Photography Equipment;  Medicine/Injuries
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Landscape Photography, Education and Campus Photography
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,6,Automobiles, Car Technology;  Automotive Technology;  Automotive
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,6,Automobiles, Automotive Technology;  Friendship;  College Life
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,4,Education and Campus, Transportation Technology;  Campus Life
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,18,Popular Science, Learning Material;  Fashion Show;  Photography;  Sibling Bonding;  Popular Science;  Science and Technology;  Fashion Inspiration;  Fashion Photography;  People in Workplace/Social Situations;  Gadgets
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,6,Outfit Recommendations, Gadgets;  Fashion;  Professional Outfit
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,12,Creative Editing/Dubbing, Humor;  Food;  Creative Editing/Dubbing;  Cooking/Food Preparation;  Gadgets;  Food
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,20,Satirical Parody, Humor/Self-Deprecation;  Medical Health;  Humor;  Nonverbal Communication;  Humor/Sarcasm;  Humor;  Food;  Learning Tools and Methods;  Product Photography;  Body Language
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,4,Creative Editing/Dubbing, Creative Editing/Dubbing;  Cooking/Food Preparation
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,16,Landscape Photography, Fashion Photography;  Childcare;  Mobile Devices;  Fashion Photography;  Parenting in the Workplace;  Photography;  Parenting and Childcare;  Parenting and Family
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,6,Technology, Parenting at Work;  Electronic Devices;  Fashion Photography
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Food, Mealtime
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Medical Health, Medical Health
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,8,Outfit Recommendations, Fashion Trends;  Culinary Tips;  Popular Science;  Electronics;  Fashion Photography
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,2,Home Life, Furniture
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,4,Outfit Recommendations, Fashion Photography;  Outfit Recommendations
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,4,Popular Science, Popular Science;  Gadgets and Accessories
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,12,Outfit Recommendations, Medical Health;  Fashion Styling;  Gadget Reviews;  Bedroom Decorating;  Electronics;  Fashion Inspiration;  Workplace Clothing;  Car Features
27732757537,b0b61a2f-d431-4f00-b163-9656c97dedf3,6,Workplace/Interpersonal Relationships, Fashion on TikTok;  Interpersonal Communication;  Entertainment News and Trends on TikTok;  Parenting Tips and Advice
27732757537,2882d1a1-64a7-4d6d-b300-95b483334cd9,14,Medical Health, Medical Health;  College Life;  Employee Motivation;  Fashion Show;  Smartphone Technology;  Assistive Technology;  Campus Life;  Mobile Technology
27732757537,2882d1a1-64a7-4d6d-b300-95b483334cd9,2,Art Creation, Clay Art
27732757537,2882d1a1-64a7-4d6d-b300-95b483334cd9,2,Public Service Advertising, Office Accessories
27732757537,2882d1a1-64a7-4d6d-b300-95b483334cd9,2,Technology, Gadgets
27732757537,2882d1a1-64a7-4d6d-b300-95b483334cd9,2,Home Life, Home Office
27732757537,2882d1a1-64a7-4d6d-b300-95b483334cd9,12,Popular Science, Product Demonstration;  Education and Campus;  Campus Life;  Popular Science;  Technology Videos
27732757537,2882d1a1-64a7-4d6d-b300-95b483334cd9,2,Vlog/Insights Sharing, Vlogging/Product Review
27732757537,2882d1a1-64a7-4d6d-b300-95b483334cd9,2,Medical Health, Medical Health
27732757537,2882d1a1-64a7-4d6d-b300-95b483334cd9,2,Satirical Parody, Humor/Entertainment
